,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
5141,20220517,서남권,영등포구,44.0,26.0,0.065,0.019,0.5,0.003
5142,20220517,서남권,동작구,49.0,33.0,0.072,0.015,0.4,0.003
5143,20220517,서남권,관악구,49.0,26.0,0.073,0.016,0.5,0.004
5144,20220517,서남권,금천구,49.0,26.0,0.079,0.02,0.4,0.004
5145,20220517,서남권,양천구,46.0,26.0,0.069,0.015,0.5,0.003
5146,20220517,동남권,강남구,45.0,26.0,0.081,0.021,0.4,0.004
5147,20220517,동남권,서초구,55.0,30.0,0.068,0.017,0.4,0.003
5148,20220517,동남권,송파구,53.0,26.0,0.061,0.018,0.4,0.003
5149,20220517,동남권,강동구,45.0,25.0,0.062,0.014,0.4,0.003
5150,20220518,도심권,중구,50.0,35.0,0.075,0.023,0.5,0.004
5151,20220518,도심권,종로구,57.0,33.0,0.079,0.018,0.6,0.004
5152,20220518,도심권,용산구,59.0,34.0,0.079,0.017,0.5,0.004
5153,20220518,서북권,은평구,66.0,43.0,0.082,0.015,0.5,0.003
5154,20220518,서북권,서대문구,60.0,34.0,0.09,0.016,0.6,0.005
5155,20220518,서북권,마포구,55.0,29.0,0.085,0.018,0.5,0.004
5156,20220518,동북권,광진구,57.0,33.0,0.069,0.018,0.5,0.004
5157,20220518,동북권,성동구,61.0,31.0,0.076,0.021,0.5,0.004
5158,20220518,동북권,중랑구,60.0,32.0,0.077,0.019,0.5,0.003
5159,20220518,동북권,동대문구,62.0,32.0,0.085,0.018,0.5,0.004
5160,20220518,동북권,성북구,72.0,36.0,0.064,0.022,0.6,0.003
5161,20220518,동북권,도봉구,60.0,36.0,0.077,0.016,0.7,0.004
5162,20220518,동북권,강북구,64.0,36.0,0.079,0.014,0.5,0.003
5163,20220518,동북권,노원구,59.0,37.0,0.08,0.018,0.5,0.003
5164,20220518,서남권,강서구,62.0,34.0,0.084,0.017,0.5,0.004
5165,20220518,서남권,구로구,70.0,38.0,0.08,0.015,0.5,0.003
5166,20220518,서남권,영등포구,53.0,34.0,0.077,0.018,0.5,0.004
5167,20220518,서남권,동작구,57.0,35.0,0.081,0.013,0.5,0.003
5168,20220518,서남권,관악구,57.0,31.0,0.083,0.016,0.5,0.004
5169,20220518,서남권,금천구,53.0,31.0,0.09,0.017,0.5,0.004
5170,20220518,서남권,양천구,54.0,33.0,0.078,0.015,0.5,0.003
5171,20220518,동남권,강남구,53.0,32.0,0.086,0.02,0.5,0.004
5172,20220518,동남권,서초구,66.0,39.0,0.076,0.016,0.5,0.003
5173,20220518,동남권,송파구,61.0,34.0,0.065,0.02,0.5,0.003
5174,20220518,동남권,강동구,56.0,33.0,0.068,0.017,0.4,0.003
5175,20220519,도심권,중구,38.0,24.0,0.068,0.019,0.4,0.004
5176,20220519,도심권,종로구,45.0,23.0,0.072,0.014,0.4,0.004
5177,20220519,도심권,용산구,44.0,22.0,0.07,0.013,0.3,0.004
5178,20220519,서북권,은평구,47.0,26.0,0.068,0.014,0.4,0.003
5179,20220519,서북권,서대문구,44.0,18.0,0.075,0.014,0.5,0.004
5180,20220519,서북권,마포구,41.0,18.0,0.072,0.015,0.3,0.003
5181,20220519,동북권,광진구,42.0,21.0,0.063,0.014,0.3,0.003
5182,20220519,동북권,성동구,46.0,19.0,0.068,0.017,0.3,0.004
5183,20220519,동북권,중랑구,48.0,20.0,0.07,0.016,0.4,0.003
5184,20220519,동북권,동대문구,45.0,19.0,0.077,0.013,0.4,0.003
5185,20220519,동북권,성북구,51.0,23.0,0.059,0.018,0.4,0.003
5186,20220519,동북권,도봉구,45.0,21.0,0.073,0.014,0.5,0.004
5187,20220519,동북권,강북구,50.0,24.0,0.071,0.012,0.4,0.003
5188,20220519,동북권,노원구,46.0,26.0,0.071,0.015,0.4,0.003
5189,20220519,서남권,강서구,45.0,19.0,0.071,0.014,0.4,0.003
5190,20220519,서남권,구로구,48.0,20.0,0.068,0.012,0.3,0.003
5191,20220519,서남권,영등포구,40.0,21.0,0.066,0.014,0.4,0.003
5192,20220519,서남권,동작구,39.0,20.0,0.072,0.011,0.3,0.003
5193,20220519,서남권,관악구,41.0,19.0,0.068,0.013,0.4,0.003
5194,20220519,서남권,금천구,36.0,17.0,0.078,0.015,0.3,0.004
5195,20220519,서남권,양천구,39.0,19.0,0.065,0.012,0.4,0.003
5196,20220519,동남권,강남구,40.0,20.0,0.072,0.015,0.3,0.004
5197,20220519,동남권,서초구,48.0,19.0,0.066,0.014,0.3,0.003
5198,20220519,동남권,송파구,45.0,21.0,0.061,0.016,0.4,0.003
5199,20220519,동남권,강동구,43.0,19.0,0.063,0.012,0.3,0.003
5200,20220520,도심권,중구,31.0,22.0,0.056,0.02,0.4,0.005
5201,20220520,도심권,종로구,32.0,22.0,0.057,0.018,0.4,0.004
5202,20220520,도심권,용산구,36.0,24.0,0.056,0.019,0.4,0.005
5203,20220520,서북권,은평구,42.0,25.0,0.054,0.017,0.4,0.004
5204,20220520,서북권,서대문구,32.0,17.0,0.06,0.017,0.5,0.005
5205,20220520,서북권,마포구,33.0,19.0,0.058,0.019,0.3,0.004
5206,20220520,동북권,광진구,36.0,21.0,0.044,0.018,0.4,0.004
5207,20220520,동북권,성동구,38.0,19.0,0.053,0.022,0.3,0.005
5208,20220520,동북권,중랑구,36.0,21.0,0.055,0.019,0.4,0.004
5209,20220520,동북권,동대문구,36.0,21.0,0.062,0.017,0.3,0.004
5210,20220520,동북권,성북구,39.0,22.0,0.046,0.022,0.4,0.004
5211,20220520,동북권,도봉구,34.0,19.0,0.057,0.016,0.5,0.005
5212,20220520,동북권,강북구,37.0,23.0,0.057,0.013,0.3,0.004
5213,20220520,동북권,노원구,36.0,25.0,0.055,0.018,0.4,0.004
5214,20220520,서남권,강서구,39.0,21.0,0.058,0.017,0.4,0.004
5215,20220520,서남권,구로구,37.0,18.0,0.056,0.014,0.4,0.004
5216,20220520,서남권,영등포구,33.0,22.0,0.055,0.015,0.4,0.004
5217,20220520,서남권,동작구,34.0,23.0,0.055,0.016,0.3,0.004
5218,20220520,서남권,관악구,35.0,21.0,0.054,0.016,0.4,0.004
5219,20220520,서남권,금천구,33.0,20.0,0.054,0.023,0.4,0.005
5220,20220520,서남권,양천구,34.0,22.0,0.052,0.015,0.4,0.004
5221,20220520,동남권,강남구,35.0,21.0,0.056,0.019,0.4,0.005
5222,20220520,동남권,서초구,39.0,19.0,0.052,0.017,0.3,0.004
5223,20220520,동남권,송파구,38.0,23.0,0.046,0.021,0.4,0.004
5224,20220520,동남권,강동구,35.0,21.0,0.045,0.019,0.4,0.004
5225,20220521,도심권,중구,34.0,23.0,0.042,0.016,0.3,0.003
5226,20220521,도심권,종로구,35.0,23.0,0.044,0.014,0.4,0.003
5227,20220521,도심권,용산구,34.0,22.0,0.047,0.013,0.3,0.003
5228,20220521,서북권,은평구,40.0,30.0,0.041,0.012,0.4,0.003
5229,20220521,서북권,서대문구,38.0,22.0,0.046,0.014,0.5,0.004
5230,20220521,서북권,마포구,34.0,19.0,0.039,0.017,0.3,0.003
5231,20220521,동북권,광진구,33.0,20.0,0.04,0.011,0.3,0.002
5232,20220521,동북권,성동구,38.0,17.0,0.044,0.016,0.3,0.003
5233,20220521,동북권,중랑구,35.0,21.0,0.039,0.014,0.3,0.003
5234,20220521,동북권,동대문구,39.0,20.0,0.041,0.014,0.3,0.003
5235,20220521,동북권,성북구,44.0,26.0,0.039,0.017,0.4,0.002
5236,20220521,동북권,도봉구,35.0,21.0,0.052,0.01,0.6,0.003
5237,20220521,동북권,강북구,38.0,24.0,0.048,0.009,0.3,0.002
5238,20220521,동북권,노원구,37.0,26.0,0.049,0.012,0.4,0.003
5239,20220521,서남권,강서구,37.0,20.0,0.041,0.014,0.3,0.003
5240,20220521,서남권,구로구,35.0,21.0,0.045,0.01,0.3,0.002
5241,20220521,서남권,영등포구,30.0,20.0,0.039,0.011,0.3,0.002
5242,20220521,서남권,동작구,32.0,20.0,0.045,0.008,0.2,0.002
5243,20220521,서남권,관악구,33.0,18.0,0.037,0.011,0.3,0.002
5244,20220521,서남권,금천구,28.0,16.0,0.037,0.012,0.3,0.003
5245,20220521,서남권,양천구,32.0,20.0,0.041,0.011,0.3,0.002
5246,20220521,동남권,강남구,32.0,19.0,0.047,0.012,0.3,0.003
5247,20220521,동남권,서초구,33.0,19.0,0.044,0.01,0.3,0.003
5248,20220521,동남권,송파구,37.0,20.0,0.04,0.012,0.3,0.002
5249,20220521,동남권,강동구,34.0,20.0,0.042,0.011,0.3,0.002
5250,20220522,도심권,중구,33.0,24.0,0.058,0.011,0.4,0.003
5251,20220522,도심권,종로구,36.0,24.0,0.06,0.009,0.4,0.003
5252,20220522,도심권,용산구,39.0,27.0,0.064,0.009,0.3,0.003
5253,20220522,서북권,은평구,43.0,32.0,0.057,0.009,0.4,0.003
5254,20220522,서북권,서대문구,41.0,24.0,0.064,0.011,0.5,0.004
5255,20220522,서북권,마포구,36.0,19.0,0.056,0.012,0.3,0.003
5256,20220522,동북권,광진구,39.0,24.0,0.054,0.009,0.4,0.003
5257,20220522,동북권,성동구,41.0,22.0,0.059,0.012,0.3,0.003
5258,20220522,동북권,중랑구,41.0,25.0,0.057,0.011,0.3,0.003
5259,20220522,동북권,동대문구,42.0,23.0,0.061,0.009,0.3,0.003
5260,20220522,동북권,성북구,48.0,29.0,0.053,0.013,0.4,0.002
5261,20220522,동북권,도봉구,43.0,25.0,0.064,0.008,0.6,0.003
5262,20220522,동북권,강북구,42.0,26.0,0.058,0.008,0.3,0.002
5263,20220522,동북권,노원구,41.0,27.0,0.063,0.008,0.4,0.003
5264,20220522,서남권,강서구,38.0,20.0,0.058,0.01,0.4,0.003
5265,20220522,서남권,구로구,41.0,22.0,0.058,0.007,0.3,0.003
5266,20220522,서남권,영등포구,34.0,23.0,0.053,0.008,0.4,0.003
5267,20220522,서남권,동작구,37.0,24.0,0.057,0.008,0.3,0.002
5268,20220522,서남권,관악구,36.0,23.0,0.053,0.009,0.4,0.003
5269,20220522,서남권,금천구,34.0,20.0,0.054,0.009,0.3,0.003
5270,20220522,서남권,양천구,35.0,22.0,0.054,0.008,0.3,0.002
5271,20220522,동남권,강남구,38.0,23.0,0.06,0.01,0.3,0.003
5272,20220522,동남권,서초구,36.0,23.0,0.058,0.008,0.3,0.003
5273,20220522,동남권,송파구,41.0,24.0,0.053,0.009,0.4,0.003
5274,20220522,동남권,강동구,40.0,25.0,0.056,0.008,0.3,0.002
5275,20220523,도심권,중구,62.0,44.0,0.075,0.019,0.5,0.004
5276,20220523,도심권,종로구,64.0,42.0,0.075,0.017,0.6,0.004
5277,20220523,도심권,용산구,67.0,46.0,0.078,0.016,0.5,0.004
5278,20220523,서북권,은평구,87.0,56.0,0.073,0.015,0.6,0.003
5279,20220523,서북권,서대문구,74.0,48.0,0.083,0.018,0.7,0.005
5280,20220523,서북권,마포구,63.0,37.0,0.075,0.017,0.4,0.003
5281,20220523,동북권,광진구,63.0,39.0,0.068,0.012,0.5,0.003
5282,20220523,동북권,성동구,67.0,38.0,0.074,0.019,0.4,0.004
5283,20220523,동북권,중랑구,64.0,37.0,0.072,0.016,0.5,0.003
5284,20220523,동북권,동대문구,71.0,39.0,0.078,0.017,0.5,0.003
5285,20220523,동북권,성북구,84.0,47.0,0.068,0.02,0.6,0.003
5286,20220523,동북권,도봉구,71.0,43.0,0.08,0.014,0.9,0.004
5287,20220523,동북권,강북구,71.0,43.0,0.072,0.014,0.5,0.003
5288,20220523,동북권,노원구,65.0,42.0,0.075,0.014,0.5,0.003
5289,20220523,서남권,강서구,70.0,43.0,0.075,0.019,0.5,0.004
5290,20220523,서남권,구로구,80.0,46.0,0.076,0.013,0.5,0.003
5291,20220523,서남권,영등포구,61.0,43.0,0.069,0.016,0.5,0.003
5292,20220523,서남권,동작구,63.0,41.0,0.071,0.014,0.5,0.003
5293,20220523,서남권,관악구,65.0,41.0,0.071,0.015,0.5,0.003
5294,20220523,서남권,금천구,60.0,37.0,0.069,0.016,0.5,0.004
5295,20220523,서남권,양천구,65.0,42.0,0.071,0.014,0.5,0.003
5296,20220523,동남권,강남구,63.0,39.0,0.074,0.018,0.5,0.004
5297,20220523,동남권,서초구,72.0,46.0,0.073,0.016,0.5,0.003
5298,20220523,동남권,송파구,66.0,38.0,0.063,0.018,0.5,0.003
5299,20220523,동남권,강동구,64.0,39.0,0.069,0.012,0.4,0.003
5300,20220524,도심권,중구,29.0,19.0,0.047,0.019,0.3,0.003
5301,20220524,도심권,종로구,31.0,19.0,0.049,0.017,0.4,0.003
5302,20220524,도심권,용산구,32.0,19.0,0.053,0.019,0.3,0.003
5303,20220524,서북권,은평구,41.0,25.0,0.044,0.016,0.4,0.002
5304,20220524,서북권,서대문구,36.0,19.0,0.039,0.017,0.4,0.004
5305,20220524,서북권,마포구,30.0,15.0,0.046,0.018,0.3,0.003
5306,20220524,동북권,광진구,32.0,17.0,0.041,0.017,0.3,0.003
5307,20220524,동북권,성동구,35.0,18.0,0.049,0.022,0.3,0.003
5308,20220524,동북권,중랑구,35.0,17.0,0.05,0.018,0.3,0.003
5309,20220524,동북권,동대문구,35.0,16.0,0.054,0.016,0.3,0.003
5310,20220524,동북권,성북구,42.0,20.0,0.04,0.021,0.3,0.002
5311,20220524,동북권,도봉구,36.0,19.0,0.051,0.013,0.6,0.003
5312,20220524,동북권,강북구,35.0,19.0,0.052,0.011,0.3,0.002
5313,20220524,동북권,노원구,36.0,22.0,0.042,0.017,0.4,0.003
5314,20220524,서남권,강서구,33.0,17.0,0.045,0.018,0.3,0.003
5315,20220524,서남권,구로구,38.0,19.0,0.046,0.015,0.3,0.002
5316,20220524,서남권,영등포구,28.0,17.0,0.044,0.017,0.3,0.003
5317,20220524,서남권,동작구,29.0,18.0,0.05,0.016,0.3,0.002
5318,20220524,서남권,관악구,30.0,17.0,0.046,0.018,0.3,0.003
5319,20220524,서남권,금천구,27.0,14.0,0.045,0.022,0.3,0.003
5320,20220524,서남권,양천구,31.0,18.0,0.043,0.014,0.3,0.002
5321,20220524,동남권,강남구,30.0,16.0,0.051,0.02,0.3,0.003
5322,20220524,동남권,서초구,33.0,16.0,0.046,0.018,0.3,0.003
5323,20220524,동남권,송파구,34.0,18.0,0.04,0.022,0.3,0.003
5324,20220524,동남권,강동구,33.0,17.0,0.044,0.017,0.3,0.003
5325,20220525,도심권,중구,21.0,14.0,0.038,0.022,0.4,0.003
5326,20220525,도심권,종로구,23.0,14.0,0.042,0.018,0.4,0.003
5327,20220525,도심권,용산구,26.0,15.0,0.045,0.02,0.3,0.003
5328,20220525,서북권,은평구,27.0,16.0,0.039,0.017,0.4,0.003
5329,20220525,서북권,서대문구,22.0,10.0,0.028,0.017,0.3,0.004
5330,20220525,서북권,마포구,25.0,13.0,0.037,0.021,0.3,0.003
5331,20220525,동북권,광진구,25.0,12.0,0.033,0.02,0.3,0.003
5332,20220525,동북권,성동구,28.0,13.0,0.041,0.025,0.3,0.003
5333,20220525,동북권,중랑구,25.0,12.0,0.043,0.018,0.3,0.003
5334,20220525,동북권,동대문구,26.0,12.0,0.044,0.02,0.3,0.003
5335,20220525,동북권,성북구,25.0,12.0,0.036,0.022,0.3,0.003
5336,20220525,동북권,도봉구,20.0,11.0,0.042,0.013,0.4,0.003
5337,20220525,동북권,강북구,22.0,12.0,0.046,0.011,0.3,0.002
5338,20220525,동북권,노원구,23.0,14.0,0.043,0.016,0.3,0.002
5339,20220525,서남권,강서구,27.0,14.0,0.039,0.021,0.3,0.003
5340,20220525,서남권,구로구,32.0,15.0,0.039,0.019,0.3,0.002
5341,20220525,서남권,영등포구,25.0,15.0,0.037,0.02,0.3,0.003
5342,20220525,서남권,동작구,21.0,13.0,0.046,0.015,0.3,0.003
5343,20220525,서남권,관악구,27.0,14.0,0.038,0.02,0.4,0.003
5344,20220525,서남권,금천구,22.0,11.0,0.038,0.024,0.3,0.004
5345,20220525,서남권,양천구,26.0,13.0,0.038,0.017,0.3,0.003
5346,20220525,동남권,강남구,24.0,12.0,0.04,0.022,0.3,0.003
5347,20220525,동남권,서초구,28.0,11.0,0.037,0.02,0.3,0.003
5348,20220525,동남권,송파구,27.0,13.0,0.037,0.024,0.4,0.002
5349,20220525,동남권,강동구,25.0,11.0,0.035,0.019,0.3,0.002
5350,20220526,도심권,중구,17.0,9.0,0.042,0.014,0.3,0.003
5351,20220526,도심권,종로구,22.0,8.0,0.043,0.012,0.3,0.003
5352,20220526,도심권,용산구,27.0,10.0,0.052,0.01,0.3,0.003
5353,20220526,서북권,은평구,29.0,11.0,0.04,0.013,0.3,0.002
5354,20220526,서북권,서대문구,24.0,6.0,0.03,0.012,0.3,0.003
5355,20220526,서북권,마포구,20.0,7.0,0.043,0.013,0.3,0.002
5356,20220526,동북권,광진구,22.0,7.0,0.039,0.011,0.3,0.002
5357,20220526,동북권,성동구,24.0,7.0,0.046,0.014,0.3,0.003
5358,20220526,동북권,중랑구,22.0,7.0,0.043,0.013,0.3,0.003
5359,20220526,동북권,동대문구,24.0,7.0,0.046,0.012,0.3,0.002
5360,20220526,동북권,성북구,28.0,7.0,0.039,0.014,0.3,0.002
5361,20220526,동북권,도봉구,20.0,6.0,0.041,0.008,0.4,0.003
5362,20220526,동북권,강북구,22.0,7.0,0.042,0.008,0.3,0.002
5363,20220526,동북권,노원구,20.0,9.0,0.045,0.009,0.3,0.002
5364,20220526,서남권,강서구,22.0,7.0,0.041,0.013,0.3,0.003
5365,20220526,서남권,구로구,26.0,7.0,0.041,0.01,0.3,0.002
5366,20220526,서남권,영등포구,21.0,8.0,0.04,0.013,0.3,0.003
5367,20220526,서남권,동작구,22.0,10.0,0.045,0.009,0.3,0.002
5368,20220526,서남권,관악구,23.0,7.0,0.042,0.012,0.3,0.002
5369,20220526,서남권,금천구,19.0,5.0,0.044,0.013,0.3,0.003
5370,20220526,서남권,양천구,21.0,8.0,0.039,0.011,0.3,0.002
5371,20220526,동남권,강남구,20.0,7.0,0.047,0.012,0.3,0.003
5372,20220526,동남권,서초구,28.0,6.0,0.041,0.01,0.3,0.002
5373,20220526,동남권,송파구,25.0,8.0,0.044,0.012,0.3,0.003
5374,20220526,동남권,강동구,20.0,7.0,0.039,0.01,0.3,0.002
5375,20220527,도심권,중구,19.0,10.0,0.051,0.013,0.3,0.003
5376,20220527,도심권,종로구,23.0,10.0,0.05,0.012,0.4,0.003
5377,20220527,도심권,용산구,24.0,11.0,0.06,0.012,0.3,0.003
5378,20220527,서북권,은평구,34.0,15.0,0.048,0.012,0.4,0.002
5379,20220527,서북권,서대문구,25.0,8.0,0.039,0.011,0.3,0.003
5380,20220527,서북권,마포구,22.0,9.0,0.05,0.014,0.3,0.003
5381,20220527,동북권,광진구,25.0,10.0,0.046,0.011,0.3,0.003
5382,20220527,동북권,성동구,26.0,9.0,0.051,0.015,0.3,0.003
5383,20220527,동북권,중랑구,24.0,9.0,0.052,0.011,0.3,0.003
5384,20220527,동북권,동대문구,25.0,9.0,0.054,0.011,0.3,0.002
5385,20220527,동북권,성북구,28.0,12.0,0.044,0.014,0.3,0.002
5386,20220527,동북권,도봉구,24.0,11.0,0.05,0.007,0.5,0.003
5387,20220527,동북권,강북구,25.0,11.0,0.055,0.006,0.3,0.002
5388,20220527,동북권,노원구,24.0,12.0,0.055,0.008,0.3,0.002
5389,20220527,서남권,강서구,25.0,10.0,0.049,0.013,0.4,0.003
5390,20220527,서남권,구로구,26.0,5.0,0.049,0.008,0.3,0.001
5391,20220527,서남권,영등포구,23.0,10.0,0.047,0.012,0.3,0.003
5392,20220527,서남권,동작구,24.0,12.0,0.052,0.01,0.3,0.002
5393,20220527,서남권,관악구,26.0,10.0,0.05,0.013,0.4,0.003
5394,20220527,서남권,금천구,21.0,8.0,0.049,0.014,0.3,0.002
5395,20220527,서남권,양천구,24.0,10.0,0.047,0.011,0.3,0.002
5396,20220527,동남권,강남구,22.0,9.0,0.054,0.013,0.3,0.003
5397,20220527,동남권,서초구,23.0,8.0,0.049,0.011,0.3,0.002
5398,20220527,동남권,송파구,28.0,10.0,0.048,0.014,0.4,0.002
5399,20220527,동남권,강동구,22.0,9.0,0.047,0.01,0.3,0.002
5400,20220528,도심권,중구,29.0,19.0,0.056,0.022,0.4,0.005
5401,20220528,도심권,종로구,32.0,19.0,0.058,0.017,0.5,0.004
5402,20220528,도심권,용산구,37.0,21.0,0.069,0.018,0.4,0.005
5403,20220528,서북권,은평구,38.0,23.0,0.054,0.017,0.5,0.003
5404,20220528,서북권,서대문구,34.0,16.0,0.048,0.016,0.5,0.004
5405,20220528,서북권,마포구,34.0,18.0,0.063,0.017,0.4,0.004
5406,20220528,동북권,광진구,31.0,17.0,0.049,0.015,0.4,0.004
5407,20220528,동북권,성동구,34.0,17.0,0.059,0.019,0.4,0.004
5408,20220528,동북권,중랑구,32.0,17.0,0.059,0.016,0.4,0.004
5409,20220528,동북권,동대문구,34.0,17.0,0.061,0.017,0.4,0.004
5410,20220528,동북권,성북구,39.0,19.0,0.049,0.02,0.4,0.003
5411,20220528,동북권,도봉구,33.0,17.0,0.051,0.015,0.6,0.004
5412,20220528,동북권,강북구,32.0,18.0,0.055,0.014,0.4,0.003
5413,20220528,동북권,노원구,32.0,19.0,0.057,0.016,0.4,0.003
5414,20220528,서남권,강서구,36.0,20.0,0.062,0.015,0.5,0.004
5415,20220528,서남권,구로구,39.0,18.0,0.062,0.01,0.4,0.004
5416,20220528,서남권,영등포구,33.0,19.0,0.059,0.015,0.5,0.004
5417,20220528,서남권,동작구,32.0,19.0,0.06,0.014,0.4,0.003
5418,20220528,서남권,관악구,37.0,20.0,0.062,0.015,0.5,0.004
5419,20220528,서남권,금천구,31.0,16.0,0.065,0.016,0.4,0.005
5420,20220528,서남권,양천구,35.0,20.0,0.058,0.014,0.4,0.004
5421,20220528,동남권,강남구,32.0,17.0,0.062,0.017,0.4,0.004
5422,20220528,동남권,서초구,37.0,19.0,0.058,0.014,0.4,0.003
5423,20220528,동남권,송파구,34.0,19.0,0.053,0.017,0.4,0.003
5424,20220528,동남권,강동구,30.0,16.0,0.051,0.015,0.4,0.003
5425,20220529,도심권,중구,26.0,22.0,0.067,0.011,0.4,0.003
5426,20220529,도심권,종로구,27.0,20.0,0.067,0.007,0.4,0.003
5427,20220529,도심권,용산구,31.0,22.0,0.077,0.01,0.3,0.003
5428,20220529,서북권,은평구,32.0,27.0,0.068,0.007,0.4,0.003
5429,20220529,서북권,서대문구,28.0,19.0,0.059,0.006,0.4,0.003
5430,20220529,서북권,마포구,32.0,20.0,0.064,0.01,0.3,0.003
5431,20220529,동북권,광진구,29.0,20.0,0.058,0.009,0.4,0.003
5432,20220529,동북권,성동구,32.0,19.0,0.066,0.011,0.4,0.003
5433,20220529,동북권,중랑구,29.0,20.0,0.065,0.009,0.4,0.003
5434,20220529,동북권,동대문구,32.0,19.0,0.068,0.008,0.3,0.002
5435,20220529,동북권,성북구,33.0,21.0,0.061,0.012,0.4,0.002
5436,20220529,동북권,도봉구,30.0,21.0,0.064,0.007,0.6,0.003
5437,20220529,동북권,강북구,34.0,23.0,0.068,0.007,0.3,0.002
5438,20220529,동북권,노원구,30.0,23.0,0.069,0.007,0.4,0.002
5439,20220529,서남권,강서구,33.0,23.0,0.065,0.01,0.4,0.003
5440,20220529,서남권,구로구,31.0,21.0,0.067,0.006,0.4,0.001
5441,20220529,서남권,영등포구,29.0,21.0,0.06,0.009,0.4,0.003
5442,20220529,서남권,동작구,28.0,21.0,0.063,0.008,0.3,0.002
5443,20220529,서남권,관악구,29.0,21.0,0.061,0.008,0.4,0.002
5444,20220529,서남권,금천구,26.0,17.0,0.065,0.009,0.3,0.002
5445,20220529,서남권,양천구,31.0,22.0,0.06,0.008,0.4,0.002
5446,20220529,동남권,강남구,29.0,19.0,0.067,0.01,0.4,0.003
5447,20220529,동남권,서초구,27.0,21.0,0.067,0.007,0.4,0.002
5448,20220529,동남권,송파구,31.0,20.0,0.056,0.011,0.5,0.003
5449,20220529,동남권,강동구,28.0,19.0,0.058,0.009,0.4,0.003
5450,20220530,도심권,중구,22.0,17.0,0.044,0.013,0.4,0.003
5451,20220530,도심권,종로구,26.0,18.0,0.043,0.012,0.4,0.003
5452,20220530,도심권,용산구,30.0,19.0,0.047,0.018,0.4,0.003
5453,20220530,서북권,은평구,34.0,24.0,0.041,0.011,0.4,0.003
5454,20220530,서북권,서대문구,28.0,16.0,0.042,0.01,0.4,0.003
5455,20220530,서북권,마포구,26.0,15.0,0.04,0.015,0.3,0.002
5456,20220530,동북권,광진구,29.0,19.0,0.044,0.012,0.3,0.003
5457,20220530,동북권,성동구,31.0,17.0,0.045,0.019,0.3,0.003
5458,20220530,동북권,중랑구,32.0,19.0,0.042,0.014,0.3,0.002
5459,20220530,동북권,동대문구,30.0,16.0,0.046,0.013,0.3,0.002
5460,20220530,동북권,성북구,32.0,19.0,0.044,0.015,0.4,0.002
5461,20220530,동북권,도봉구,27.0,18.0,0.048,0.009,0.7,0.003
5462,20220530,동북권,강북구,29.0,19.0,0.047,0.007,0.3,0.002
5463,20220530,동북권,노원구,29.0,21.0,0.047,0.01,0.4,0.002
5464,20220530,서남권,강서구,26.0,16.0,0.044,0.013,0.4,0.003
5465,20220530,서남권,구로구,30.0,16.0,0.045,0.011,0.4,0.001
5466,20220530,서남권,영등포구,25.0,17.0,0.037,0.016,0.4,0.002
5467,20220530,서남권,동작구,27.0,20.0,0.043,0.015,0.3,0.002
5468,20220530,서남권,관악구,28.0,17.0,0.04,0.016,0.4,0.003
5469,20220530,서남권,금천구,25.0,15.0,0.039,0.02,0.4,0.003
5470,20220530,서남권,양천구,25.0,16.0,0.038,0.013,0.4,0.002
5471,20220530,동남권,강남구,29.0,18.0,0.043,0.02,0.4,0.003
5472,20220530,동남권,서초구,30.0,20.0,0.043,0.017,0.4,0.002
5473,20220530,동남권,송파구,33.0,21.0,0.041,0.019,0.4,0.002
5474,20220530,동남권,강동구,29.0,18.0,0.04,0.013,0.3,0.002
5475,20220531,도심권,중구,21.0,8.0,0.041,0.02,0.3,0.003
5476,20220531,도심권,종로구,24.0,9.0,0.043,0.018,0.4,0.003
5477,20220531,도심권,용산구,27.0,10.0,0.052,0.018,0.3,0.003
5478,20220531,서북권,은평구,28.0,10.0,0.036,0.02,0.4,0.003
5479,20220531,서북권,서대문구,26.0,6.0,0.038,0.016,0.3,0.004
5480,20220531,서북권,마포구,25.0,7.0,0.041,0.02,0.3,0.003
5481,20220531,동북권,광진구,23.0,8.0,0.035,0.016,0.2,0.003
5482,20220531,동북권,성동구,26.0,8.0,0.045,0.02,0.3,0.003
5483,20220531,동북권,중랑구,23.0,7.0,0.041,0.018,0.3,0.003
5484,20220531,동북권,동대문구,26.0,7.0,0.045,0.019,0.3,0.002
5485,20220531,동북권,성북구,29.0,8.0,0.037,0.02,0.3,0.003
5486,20220531,동북권,도봉구,23.0,8.0,0.039,0.014,0.4,0.003
5487,20220531,동북권,강북구,26.0,8.0,0.042,0.013,0.3,0.003
5488,20220531,동북권,노원구,24.0,9.0,0.039,0.017,0.3,0.003
5489,20220531,서남권,강서구,27.0,9.0,0.04,0.02,0.4,0.003
5490,20220531,서남권,구로구,30.0,5.0,0.037,0.015,0.3,0.002
5491,20220531,서남권,영등포구,24.0,8.0,0.037,0.019,0.4,0.003
5492,20220531,서남권,동작구,23.0,10.0,0.046,0.015,0.3,0.003
5493,20220531,서남권,관악구,26.0,9.0,0.041,0.018,0.4,0.003
5494,20220531,서남권,금천구,21.0,7.0,0.038,0.022,0.3,0.004
5495,20220531,서남권,양천구,23.0,9.0,0.036,0.017,0.3,0.002
5496,20220531,동남권,강남구,22.0,7.0,0.047,0.018,0.3,0.003
